recordtime	accelerationX	accelerationY	accelerationZ
3482	-0.03451538	-0.01815796	-1.008743
3483	-0.03421021	-0.0193634	-1.007355
3484	-0.03372192	-0.01875305	-1.006714
3485	-0.0348053	-0.01890564	-1.006073
3486	-0.03392029	-0.01803589	-1.005783
3487	-0.0353241	-0.01934814	-1.005081
3488	-0.03430176	-0.01678467	-1.008026
3489	-0.03457642	-0.01669312	-1.005905
3490	-0.03538513	-0.01887512	-1.0065
3491	-0.03527832	-0.01869202	-1.007095
3492	-0.03361511	-0.01815796	-1.006454
3493	-0.0353241	-0.01724243	-1.007111
3494	-0.03590393	-0.01916504	-1.006943
3495	-0.03344727	-0.01747131	-1.007431
3496	-0.03405762	-0.01742554	-1.006256
3497	-0.03562927	-0.01725769	-1.005295
3498	-0.0349884	-0.01582336	-1.006866
3499	-0.03509521	-0.01841736	-1.006958
3500	-0.03536987	-0.01907349	-1.007965
3501	-0.03340149	-0.01838684	-1.005646
3502	-0.03312683	-0.01733398	-1.008606
3503	-0.03483582	-0.01843262	-1.005112
3504	-0.03323364	-0.02001953	-1.004944
3505	-0.03527832	-0.01797485	-1.008514
3506	-0.03424072	-0.01809692	-1.005844
3507	-0.0344696	-0.01646423	-1.005783
3508	-0.0362854	-0.01831055	-1.006454
3509	-0.03694153	-0.01805115	-1.005035
3510	-0.03483582	-0.01792908	-1.006836
3511	-0.03485107	-0.01864624	-1.006393
3512	-0.03515625	-0.01934814	-1.005646
3513	-0.03405762	-0.0198822	-1.006424
3514	-0.0355072	-0.01704407	-1.007675
3515	-0.03517151	-0.01911926	-1.006638
3516	-0.0350647	-0.01960754	-1.005753
3517	-0.03483582	-0.01693726	-1.006561
3518	-0.03222656	-0.01858521	-1.007584
3519	-0.03295898	-0.01869202	-1.005966
3520	-0.03486633	-0.01853943	-1.006943
3521	-0.03445435	-0.01828003	-1.009033
3522	-0.03540039	-0.01776123	-1.005981
3523	-0.03613281	-0.01721191	-1.007156
3524	-0.03427124	-0.01956177	-1.00679
3525	-0.03422546	-0.01834106	-1.005219
3526	-0.03408813	-0.01887512	-1.005951
3527	-0.03392029	-0.01782227	-1.009033
3528	-0.03417969	-0.02026367	-1.015274
3529	-0.03744507	-0.0164032	-1.013809
3530	-0.03297424	-0.01722717	-1.012955
3531	-0.03425598	-0.01873779	-1.012131
3532	-0.03381348	-0.01925659	-1.010757
3533	-0.03559875	-0.01737976	-1.008682
3534	-0.03520203	-0.01808167	-1.007278
3535	-0.03326416	-0.0184021	-1.00798
3536	-0.03422546	-0.01792908	-1.006866
3537	-0.03544617	-0.01905823	-1.007874
3538	-0.03419495	-0.01808167	-1.007782
3539	-0.03422546	-0.01959229	-1.00589
3540	-0.0357666	-0.01780701	-1.00647
3541	-0.03392029	-0.01782227	-1.00737
3542	-0.03317261	-0.01818848	-1.005081
3543	-0.03509521	-0.01760864	-1.006592
3544	-0.03346252	-0.01922607	-1.00618
3545	-0.03421021	-0.01771545	-1.005035
3546	-0.03623962	-0.01704407	-1.007187
3547	-0.03459167	-0.01858521	-1.005814
3548	-0.03541565	-0.01860046	-1.0065
3549	-0.03549194	-0.01742554	-1.006927
3550	-0.03651428	-0.01977539	-1.006989
3551	-0.03405762	-0.01869202	-1.007202
3552	-0.03488159	-0.01855469	-1.005722
3553	-0.03594971	-0.01763916	-1.00618
3554	-0.03385925	-0.01901245	-1.009827
3555	-0.0349884	-0.01728821	-1.008224
3556	-0.03474426	-0.01776123	-1.00647
3557	-0.03582764	-0.01704407	-1.008209
3558	-0.03366089	-0.01687622	-1.006302
3559	-0.0345459	-0.0184021	-1.007111
3560	-0.03504944	-0.01896667	-1.00705
3561	-0.03417969	-0.02038574	-1.006119
3562	-0.03491211	-0.01741028	-1.008926
3563	-0.0345459	-0.01824951	-1.006042
3564	-0.03620911	-0.01783752	-1.005737
3565	-0.03424072	-0.01872253	-1.006592
3566	-0.03379822	-0.01901245	-1.008682
3567	-0.03442383	-0.01771545	-1.007111
3568	-0.0352478	-0.01930237	-1.006195
3569	-0.03503418	-0.01858521	-1.007523
3570	-0.03489685	-0.01728821	-1.007217
3571	-0.0330658	-0.01846313	-1.005585
3572	-0.03546143	-0.01776123	-1.007446
3573	-0.03475952	-0.01751709	-1.007034
3574	-0.03559875	-0.0176239	-1.005112
3575	-0.03292847	-0.01805115	-1.008286
3576	-0.03388977	-0.01948547	-1.00563
3577	-0.03546143	-0.01939392	-1.00528
3578	-0.0355835	-0.01683044	-1.006073
3579	-0.03517151	-0.01698303	-1.006165
3580	-0.0335083	-0.01693726	-1.006653
3581	-0.03529358	-0.01832581	-1.005127
3582	-0.03573608	-0.01791382	-1.003708
3583	-0.03533936	-0.01861572	-1.007111
3584	-0.03340149	-0.01765442	-1.006241
3585	-0.03500366	-0.01947021	-1.006348
3586	-0.03393555	-0.016922	-1.006134
3587	-0.03491211	-0.01914978	-1.008636
3588	-0.03553772	-0.01724243	-1.013809
3589	-0.03448486	-0.0177002	-1.013916
3590	-0.03515625	-0.01766968	-1.012924
3591	-0.0340271	-0.01751709	-1.012924
3592	-0.03512573	-0.01766968	-1.011734
3593	-0.03305054	-0.01789856	-1.010178
3594	-0.03408813	-0.01751709	-1.008453
3595	-0.03549194	-0.01712036	-1.008575
3596	-0.03276062	-0.0165863	-1.007339
3597	-0.0348053	-0.01875305	-1.006851
3598	-0.03601074	-0.01689148	-1.005859
3599	-0.03474426	-0.01844788	-1.008255
3600	-0.03392029	-0.01927185	-1.006882
3601	-0.03474426	-0.01872253	-1.007278
3602	-0.03364563	-0.01823425	-1.007141
3603	-0.03460693	-0.01860046	-1.007584
3604	-0.0355835	-0.01898193	-1.007187
3605	-0.03573608	-0.01676941	-1.006195
3606	-0.0327301	-0.01739502	-1.007477
3607	-0.03579712	-0.02053833	-1.008148
3608	-0.03417969	-0.01931763	-1.007233
3609	-0.03479004	-0.01728821	-1.00621
3610	-0.03410339	-0.01898193	-1.007889
3611	-0.03620911	-0.01846313	-1.006653
3612	-0.03292847	-0.01930237	-1.007034
3613	-0.03547668	-0.01785278	-1.006653
3614	-0.03330994	-0.01705933	-1.007736
3615	-0.03645325	-0.0186615	-1.006424
3616	-0.03463745	-0.01734924	-1.007706
3617	-0.03457642	-0.01728821	-1.010178
3618	-0.03469849	-0.01754761	-1.013931
3619	-0.03474426	-0.01829529	-1.015244
3620	-0.03619385	-0.0174408	-1.017944
3621	-0.03439331	-0.01898193	-1.015823
3622	-0.0337677	-0.01878357	-1.016068
3623	-0.03417969	-0.01704407	-1.013763
3624	-0.0337677	-0.01821899	-1.014313
3625	-0.03187561	-0.01872253	-1.013245
3626	-0.03541565	-0.01686096	-1.012894
3627	-0.03305054	-0.01716614	-1.012527
3628	-0.0337677	-0.01940918	-1.010742
3629	-0.03694153	-0.01792908	-1.011841
3630	-0.03190613	-0.01589966	-1.00882
3631	-0.0355835	-0.01847839	-1.007446
3632	-0.0345459	-0.01675415	-1.005402
3633	-0.03398132	-0.01927185	-1.007446
3634	-0.03372192	-0.01763916	-1.007416
3635	-0.03479004	-0.01728821	-1.005768
3636	-0.03347778	-0.01622009	-1.008484
3637	-0.03529358	-0.0184021	-1.007141
3638	-0.03483582	-0.01905823	-1.006805
3639	-0.03504944	-0.01794434	-1.008057
3640	-0.03477478	-0.01899719	-1.009995
3641	-0.03440857	-0.01860046	-1.012207
3642	-0.03707886	-0.01838684	-1.014832
3643	-0.03541565	-0.01873779	-1.014313
3644	-0.03129578	-0.01786804	-1.012512
3645	-0.03302002	-0.0188446	-1.012207
3646	-0.03495789	-0.0188446	-1.009949
3647	-0.03492737	-0.01765442	-1.013184
3648	-0.03695679	-0.01856995	-1.014404
3649	-0.0332489	-0.020401	-1.013885
3650	-0.03456116	-0.01716614	-1.012436
3651	-0.03253174	-0.01889038	-1.012726
3652	-0.03305054	-0.01689148	-1.009399
3653	-0.03346252	-0.01664734	-1.011093
3654	-0.03399658	-0.01876831	-1.009705
3655	-0.036026	-0.01864624	-1.007584
3656	-0.03419495	-0.01907349	-1.010406
3657	-0.03448486	-0.01625061	-1.008102
3658	-0.03271484	-0.01976013	-1.008209
3659	-0.03500366	-0.01876831	-1.006943
3660	-0.03562927	-0.01815796	-1.007553
3661	-0.03596497	-0.01757812	-1.007401
3662	-0.03588867	-0.01719666	-1.007553
3663	-0.03468323	-0.01802063	-1.007416
3664	-0.03224182	-0.01863098	-1.00972
3665	-0.03536987	-0.01826477	-1.012299
3666	-0.03462219	-0.01817322	-1.016327
3667	-0.03451538	-0.0174408	-1.014084
3668	-0.03436279	-0.01705933	-1.013428
3669	-0.03521729	-0.01800537	-1.011276
3670	-0.03364563	-0.01725769	-1.009705
3671	-0.03541565	-0.019104	-1.010254
3672	-0.03463745	-0.01924133	-1.009079
3673	-0.03581238	-0.01786804	-1.007385
3674	-0.03379822	-0.01809692	-1.007019
3675	-0.03477478	-0.01799011	-1.007004
3676	-0.03425598	-0.01698303	-1.006561
3677	-0.03627014	-0.01757812	-1.007858
3678	-0.032547	-0.01664734	-1.006973
3679	-0.03274536	-0.01635742	-1.007965
3680	-0.0332489	-0.01739502	-1.006317
3681	-0.03837585	-0.01783752	-1.007324
3682	-0.03346252	-0.01731873	-1.007416
3683	-0.03456116	-0.01966858	-1.009018
3684	-0.03573608	-0.01863098	-1.005875
3685	-0.03594971	-0.01773071	-1.0065
3686	-0.03523254	-0.01635742	-1.007004
3687	-0.03256226	-0.01832581	-1.005157
3688	-0.03518677	-0.01870728	-1.008286
3689	-0.03457642	-0.01913452	-1.008545
3690	-0.03433228	-0.01701355	-1.007477
3691	-0.0342865	-0.01985168	-1.007553
3692	-0.03488159	-0.01782227	-1.007141
3693	-0.03408813	-0.01722717	-1.006287
3694	-0.03295898	-0.0186615	-1.006424
3695	-0.03486633	-0.01928711	-1.007187
3696	-0.03251648	-0.01925659	-1.008057
3697	-0.0344696	-0.01832581	-1.006744
3698	-0.0344696	-0.01875305	-1.009415
3699	-0.03646851	-0.0189209	-1.010757
3700	-0.0342865	-0.01768494	-1.013901
3701	-0.03511047	-0.01861572	-1.012604
3702	-0.03405762	-0.01737976	-1.012482
3703	-0.03430176	-0.01922607	-1.011475
3704	-0.03364563	-0.01812744	-1.008942
3705	-0.03541565	-0.01751709	-1.009048
3706	-0.03314209	-0.01800537	-1.00679
3707	-0.03520203	-0.01625061	-1.011978
3708	-0.03536987	-0.01625061	-1.015656
3709	-0.03439331	-0.01808167	-1.014114
3710	-0.03527832	-0.0173645	-1.012802
3711	-0.03390503	-0.01872253	-1.013031
3712	-0.03530884	-0.01896667	-1.012436
3713	-0.03369141	-0.01722717	-1.014633
3714	-0.03623962	-0.0177002	-1.015701
3715	-0.03598022	-0.01661682	-1.013351
3716	-0.03361511	-0.01641846	-1.013855
3717	-0.03369141	-0.01797485	-1.010925
3718	-0.03425598	-0.01806641	-1.010849
3719	-0.0357666	-0.01823425	-1.009506
3720	-0.0322113	-0.01803589	-1.011658
3721	-0.03433228	-0.0149231	-1.008072
3722	-0.03288269	-0.01882935	-1.008087
3723	-0.03529358	-0.01599121	-1.007797
3724	-0.03627014	-0.01602173	-1.007706
3725	-0.03582764	-0.01660156	-1.008209
3726	-0.03543091	-0.01849365	-1.008087
3727	-0.03488159	-0.01506042	-1.009293
3728	-0.03363037	-0.0173645	-1.007507
3729	-0.03363037	-0.01782227	-1.008041
3730	-0.03329468	-0.01455688	-1.006989
3731	-0.03569031	-0.01600647	-1.007904
3732	-0.03527832	-0.01786804	-1.008957
3733	-0.0352478	-0.01783752	-1.008377
3734	-0.03642273	-0.0174408	-1.006454
3735	-0.03465271	-0.01693726	-1.006485
3736	-0.03518677	-0.0177002	-1.008728
3737	-0.03408813	-0.01777649	-1.006485
3738	-0.03276062	-0.01853943	-1.007187
3739	-0.03514099	-0.01742554	-1.007385
3740	-0.03590393	-0.01661682	-1.005005
3741	-0.03356934	-0.01890564	-1.00798
3742	-0.03450012	-0.01701355	-1.007446
3743	-0.03507996	-0.01928711	-1.006378
3744	-0.03535461	-0.01873779	-1.005966
3745	-0.03274536	-0.01734924	-1.007812
3746	-0.03559875	-0.01893616	-1.007645
3747	-0.03553772	-0.01965332	-1.007187
3748	-0.03509521	-0.01960754	-1.008408
3749	-0.03523254	-0.01794434	-1.00798
3750	-0.03294373	-0.01800537	-1.009537
3751	-0.03509521	-0.01805115	-1.007751
3752	-0.03479004	-0.01785278	-1.006027
3753	-0.03344727	-0.01841736	-1.007324
3754	-0.03288269	-0.01776123	-1.0065
3755	-0.03530884	-0.01803589	-1.007797
3756	-0.03646851	-0.0198822	-1.006622
3757	-0.03646851	-0.01768494	-1.006775
3758	-0.03605652	-0.01864624	-1.006592
3759	-0.03483582	-0.019104	-1.008179
3760	-0.03565979	-0.0174408	-1.008026
3761	-0.03471375	-0.01895142	-1.007339
3762	-0.03448486	-0.01905823	-1.008667
3763	-0.03338623	-0.01741028	-1.006577
3764	-0.03430176	-0.01885986	-1.006866
3765	-0.03399658	-0.01690674	-1.007217
3766	-0.03562927	-0.01689148	-1.006836
3767	-0.03585815	-0.0174408	-1.007217
3768	-0.0344696	-0.01802063	-1.010529
3769	-0.03688049	-0.01785278	-1.013367
3770	-0.03671265	-0.01737976	-1.00975
3771	-0.03668213	-0.01750183	-1.008621
3772	-0.03848267	-0.01913452	-1.007599
3773	-0.03538513	-0.01914978	-1.009613
3774	-0.03697205	-0.01939392	-1.006531
3775	-0.03451538	-0.01678467	-1.008682
3776	-0.03645325	-0.01678467	-1.007568
3777	-0.03697205	-0.01733398	-1.007095
3778	-0.03401184	-0.0188446	-1.004425
3779	-0.03276062	-0.0189209	-1.007065
3780	-0.03315735	-0.01904297	-1.005829
3781	-0.03543091	-0.01747131	-1.007095
3782	-0.03573608	-0.01670837	-1.007095
3783	-0.03552246	-0.01739502	-1.006271
3784	-0.03860474	-0.01831055	-1.008377
3785	-0.03683472	-0.0174408	-1.011276
3786	-0.03337097	-0.01737976	-1.013718
3787	-0.03620911	-0.01774597	-1.01442
3788	-0.03517151	-0.01945496	-1.010223
3789	-0.03327942	-0.01954651	-1.010056
3790	-0.03501892	-0.01831055	-1.01001
3791	-0.0350647	-0.0194397	-1.00943
3792	-0.03393555	-0.01783752	-1.007614
3793	-0.03424072	-0.01856995	-1.006638
3794	-0.03460693	-0.01748657	-1.007202
3795	-0.03469849	-0.01824951	-1.007568
3796	-0.03427124	-0.0196228	-1.005493
3797	-0.03601074	-0.0184021	-1.008682
3798	-0.03456116	-0.01948547	-1.008148
3799	-0.03518677	-0.01690674	-1.005783
3800	-0.0348053	-0.01879883	-1.006882
3801	-0.03396606	-0.01856995	-1.008255
3802	-0.03591919	-0.01768494	-1.006271
3803	-0.0362854	-0.01945496	-1.008942
3804	-0.03410339	-0.01889038	-1.005981
3805	-0.03489685	-0.01895142	-1.00592
3806	-0.0344696	-0.02003479	-1.007538
3807	-0.03425598	-0.01869202	-1.007401
3808	-0.03457642	-0.01734924	-1.00621
3809	-0.03536987	-0.02055359	-1.006714
3810	-0.03164673	-0.01940918	-1.008011
3811	-0.03657532	-0.01977539	-1.007446
3812	-0.0353241	-0.01940918	-1.006989
3813	-0.03411865	-0.01869202	-1.006836
3814	-0.03547668	-0.0193634	-1.007019
3815	-0.03552246	-0.0174408	-1.007736
3816	-0.03518677	-0.02030945	-1.006821
3817	-0.03517151	-0.01864624	-1.007004
3818	-0.03556824	-0.01921082	-1.007446
3819	-0.03590393	-0.01860046	-1.005554
3820	-0.03501892	-0.02064514	-1.007446
3821	-0.03509521	-0.01942444	-1.006958
3822	-0.036026	-0.01885986	-1.007278
3823	-0.03390503	-0.01983643	-1.005951
3824	-0.03695679	-0.01989746	-1.00618
3825	-0.03463745	-0.01948547	-1.006958
3826	-0.03596497	-0.0188446	-1.006531
3827	-0.03419495	-0.02056885	-1.010361
3828	-0.03839111	-0.02015686	-1.014053
3829	-0.03633118	-0.01940918	-1.013412
3830	-0.03749084	-0.01811218	-1.01268
3831	-0.03436279	-0.01783752	-1.011795
3832	-0.03375244	-0.01834106	-1.011047
3833	-0.03736877	-0.01731873	-1.009903
3834	-0.03430176	-0.01901245	-1.009689
3835	-0.03652954	-0.01837158	-1.007263
3836	-0.03439331	-0.01976013	-1.008621
3837	-0.03430176	-0.01976013	-1.007721
3838	-0.03678894	-0.01908875	-1.007095
3839	-0.03569031	-0.01974487	-1.007324
3840	-0.0355072	-0.01878357	-1.007584
3841	-0.03495789	-0.01905823	-1.009384
3842	-0.03552246	-0.01847839	-1.007904
3843	-0.0333252	-0.01890564	-1.006882
3844	-0.03793335	-0.01921082	-1.008301
3845	-0.03569031	-0.0171051	-1.007126
3846	-0.03529358	-0.01893616	-1.008041
3847	-0.03451538	-0.01921082	-1.005661
3848	-0.03431702	-0.01904297	-1.005859
3849	-0.03486633	-0.01992798	-1.007843
3850	-0.03479004	-0.01942444	-1.005859
3851	-0.03500366	-0.01858521	-1.006409
3852	-0.03475952	-0.01933289	-1.00708
3853	-0.03318787	-0.01942444	-1.007278
3854	-0.03393555	-0.01940918	-1.006165
3855	-0.03543091	-0.01908875	-1.005661
3856	-0.03355408	-0.01916504	-1.005829
3857	-0.03561401	-0.01821899	-1.006058
3858	-0.03666687	-0.01951599	-1.007339
3859	-0.03488159	-0.01873779	-1.006439
3860	-0.0369873	-0.02101135	-1.007248
3861	-0.03465271	-0.01855469	-1.007126
3862	-0.03544617	-0.01948547	-1.006149
3863	-0.03514099	-0.01948547	-1.007965
3864	-0.03514099	-0.01922607	-1.006668
3865	-0.0370636	-0.01795959	-1.006592
3866	-0.03431702	-0.01881409	-1.006821
3867	-0.03486633	-0.01881409	-1.005753
3868	-0.03671265	-0.01844788	-1.005432
3869	-0.03547668	-0.01696777	-1.006638
3870	-0.03520203	-0.0188446	-1.006134
3871	-0.03501892	-0.01979065	-1.007492
3872	-0.03341675	-0.01760864	-1.004379
3873	-0.03695679	-0.01858521	-1.005661
3874	-0.036026	-0.01806641	-1.006363
3875	-0.03535461	-0.02140808	-1.005341
3876	-0.03646851	-0.01693726	-1.006546
3877	-0.03417969	-0.01791382	-1.00563
3878	-0.0342865	-0.01872253	-1.006958
3879	-0.03398132	-0.01669312	-1.006027
3880	-0.03678894	-0.01773071	-1.008316
3881	-0.03451538	-0.01937866	-1.006927
3882	-0.03591919	-0.01869202	-1.005905
3883	-0.036026	-0.01953125	-1.007004
3884	-0.0357666	-0.01947021	-1.005737
3885	-0.03640747	-0.01858521	-1.005554
3886	-0.03564453	-0.01860046	-1.004776
3887	-0.03417969	-0.01815796	-1.006516
3888	-0.03414917	-0.01895142	-1.013062
3889	-0.03535461	-0.01890564	-1.013657
3890	-0.03625488	-0.01850891	-1.012695
3891	-0.03451538	-0.01809692	-1.009109
3892	-0.0353241	-0.01911926	-1.009903
3893	-0.03517151	-0.01983643	-1.006516
3894	-0.03181458	-0.01795959	-1.00679
3895	-0.03460693	-0.01905823	-1.007172
3896	-0.03503418	-0.01643372	-1.00856
3897	-0.03591919	-0.02093506	-1.00592
3898	-0.03579712	-0.01795959	-1.005676
3899	-0.03594971	-0.01760864	-1.007538
3900	-0.03436279	-0.01905823	-1.008179
3901	-0.0352478	-0.0189209	-1.008942
3902	-0.03634644	-0.01904297	-1.007919
3903	-0.03694153	-0.01873779	-1.007584
3904	-0.03614807	-0.01870728	-1.006653
3905	-0.03587341	-0.01850891	-1.006866
3906	-0.03460693	-0.01889038	-1.00647
3907	-0.03395081	-0.01779175	-1.007584
3908	-0.03469849	-0.01931763	-1.005646
3909	-0.03616333	-0.01939392	-1.007736
3910	-0.03430176	-0.01835632	-1.007126
3911	-0.03431702	-0.02101135	-1.008255
3912	-0.03535461	-0.0181427	-1.006165
3913	-0.03462219	-0.01856995	-1.007019
3914	-0.03504944	-0.01901245	-1.008392
3915	-0.03659058	-0.01945496	-1.0056
3916	-0.03547668	-0.01797485	-1.00705
3917	-0.03642273	-0.01983643	-1.006607
3918	-0.03572083	-0.0193634	-1.006302
3919	-0.03448486	-0.01806641	-1.007172
3920	-0.03363037	-0.01930237	-1.006454
3921	-0.03578186	-0.01863098	-1.005951
3922	-0.03497314	-0.02023315	-1.006943
3923	-0.03689575	-0.01696777	-1.006943
3924	-0.03474426	-0.0189209	-1.007828
3925	-0.03462219	-0.01913452	-1.007446
3926	-0.03536987	-0.01974487	-1.00676
3927	-0.03318787	-0.01948547	-1.007141
3928	-0.03492737	-0.01843262	-1.005814
3929	-0.03660583	-0.02073669	-1.009766
3930	-0.03411865	-0.01963806	-1.008804
3931	-0.03591919	-0.01942444	-1.00705
3932	-0.03407288	-0.01817322	-1.007629
3933	-0.03443909	-0.01901245	-1.005859
3934	-0.03433228	-0.01960754	-1.007324
3935	-0.03578186	-0.01963806	-1.00676
3936	-0.03736877	-0.01940918	-1.006149
3937	-0.03511047	-0.02102661	-1.007629
3938	-0.0345459	-0.01942444	-1.005997
3939	-0.03561401	-0.02001953	-1.006821
3940	-0.03486633	-0.01885986	-1.007538
3941	-0.03659058	-0.01966858	-1.007492
3942	-0.03733826	-0.01818848	-1.007248
3943	-0.03388977	-0.0189209	-1.007675
3944	-0.03530884	-0.0199585	-1.007355
3945	-0.03456116	-0.01899719	-1.006851
3946	-0.03462219	-0.02033997	-1.005112
3947	-0.03643799	-0.01895142	-1.0103
3948	-0.0369873	-0.02000427	-1.017166
3949	-0.03622437	-0.01766968	-1.014847
3950	-0.03596497	-0.01724243	-1.012848
3951	-0.03421021	-0.01780701	-1.011505
3952	-0.0357666	-0.01826477	-1.012222
3953	-0.03359985	-0.0184021	-1.010086
3954	-0.03462219	-0.01817322	-1.009384
3955	-0.03421021	-0.02096558	-1.008087
3956	-0.03627014	-0.01843262	-1.006729
3957	-0.03526306	-0.01927185	-1.006012
3958	-0.0345459	-0.01722717	-1.008408
3959	-0.03617859	-0.01907349	-1.009003
3960	-0.03649902	-0.01652527	-1.0065
3961	-0.03456116	-0.01881409	-1.005615
3962	-0.03617859	-0.02099609	-1.00975
3963	-0.03637695	-0.01837158	-1.012314
3964	-0.03567505	-0.01856995	-1.01297
3965	-0.036026	-0.01835632	-1.013214
3966	-0.03469849	-0.01885986	-1.013138
3967	-0.03471375	-0.01985168	-1.010696
3968	-0.03462219	-0.01947021	-1.008316
3969	-0.03634644	-0.0186615	-1.009033
3970	-0.03518677	-0.01745605	-1.006302
3971	-0.03488159	-0.01843262	-1.00618
3972	-0.03416443	-0.01832581	-1.008301
3973	-0.03631592	-0.01916504	-1.010376
3974	-0.03353882	-0.01971436	-1.008972
3975	-0.03393555	-0.01823425	-1.008286
3976	-0.03530884	-0.01881409	-1.00766
3977	-0.03594971	-0.01844788	-1.00621
3978	-0.03523254	-0.01834106	-1.011124
3979	-0.03475952	-0.01776123	-1.007721
3980	-0.0349884	-0.01698303	-1.008209
3981	-0.03521729	-0.01889038	-1.008133
3982	-0.03616333	-0.01856995	-1.006195
3983	-0.03353882	-0.01791382	-1.007706
3984	-0.03398132	-0.01834106	-1.007965
3985	-0.03567505	-0.01699829	-1.007278
3986	-0.03720093	-0.0186615	-1.004639
3987	-0.03413391	-0.01898193	-1.007446
3988	-0.03318787	-0.01856995	-1.006485
3989	-0.03739929	-0.01828003	-1.008041
3990	-0.03463745	-0.01951599	-1.007706
3991	-0.03277588	-0.0181427	-1.006058
3992	-0.03527832	-0.01879883	-1.007599
3993	-0.03517151	-0.01800537	-1.006134
3994	-0.03764343	-0.01899719	-1.006775
3995	-0.03390503	-0.0191803	-1.007004
3996	-0.03541565	-0.02003479	-1.006271
3997	-0.03648376	-0.01759338	-1.007996
3998	-0.0345459	-0.01847839	-1.007263
3999	-0.03523254	-0.01911926	-1.006073
4000	-0.03619385	-0.01821899	-1.007111
4001	-0.03401184	-0.01741028	-1.006012
4002	-0.034729	-0.01957703	-1.007462
4003	-0.03559875	-0.01983643	-1.006058
4004	-0.03575134	-0.02011108	-1.005997
4005	-0.03620911	-0.02070618	-1.007477
4006	-0.03370667	-0.01812744	-1.007919
4007	-0.03527832	-0.01759338	-1.009216
4008	-0.03451538	-0.0193634	-1.01152
4009	-0.03562927	-0.01742554	-1.009384
4010	-0.03491211	-0.01939392	-1.009628
4011	-0.03450012	-0.01800537	-1.009811
4012	-0.03561401	-0.01864624	-1.005249
4013	-0.03457642	-0.01812744	-1.006546
4014	-0.03433228	-0.0191803	-1.006485
4015	-0.03604126	-0.0184021	-1.00737
4016	-0.03308105	-0.01875305	-1.008438
4017	-0.0353241	-0.01747131	-1.005997
4018	-0.03416443	-0.01805115	-1.007843
4019	-0.03736877	-0.01835632	-1.007248
4020	-0.03469849	-0.01997375	-1.005951
4021	-0.03483582	-0.0177002	-1.005356
4022	-0.03405762	-0.01756287	-1.00708
4023	-0.0329895	-0.01931763	-1.007294
4024	-0.036026	-0.01963806	-1.006805
4025	-0.03590393	-0.0189209	-1.005997
4026	-0.03634644	-0.01976013	-1.006363
4027	-0.0337677	-0.01805115	-1.00473
4028	-0.03363037	-0.01795959	-1.007202
4029	-0.03492737	-0.01856995	-1.005676
4030	-0.03466797	-0.01957703	-1.006561
4031	-0.03569031	-0.01986694	-1.006744
4032	-0.03613281	-0.01856995	-1.005508
4033	-0.03503418	-0.01829529	-1.007065
4034	-0.03450012	-0.01951599	-1.008453
4035	-0.03594971	-0.01887512	-1.008469
4036	-0.03520203	-0.0201416	-1.007309
4037	-0.03674316	-0.01947021	-1.008057
